y_pred,y_true,abs_error,squared_error,smape,dataset,scenario,horizon
23.378485,43.0,19.621515,385.00388,59.120106,disease,weather,3
26.438192,25.0,1.4381924,2.0683973,5.591924,disease,weather,3
28.516607,15.000001,13.516606,182.69865,62.1216,disease,weather,3
30.426731,16.999998,13.426733,180.27716,56.620956,disease,weather,3
28.607834,4.9999986,23.607836,557.3299,140.49008,disease,weather,3
24.094156,8.999999,15.094157,227.83359,91.21948,disease,weather,3
23.270756,18.0,5.270756,27.780867,25.542328,disease,weather,3
20.182837,9.999999,10.1828375,103.69018,67.47436,disease,weather,3
16.258316,9.999999,6.258317,39.16653,47.667316,disease,weather,3
12.066516,27.999998,15.933482,253.87585,79.53516,disease,weather,3
8.0553465,21.0,12.9446535,167.56406,89.10342,disease,weather,3
4.6820855,33.0,28.317915,801.9043,150.29909,disease,weather,3
3.2258327,39.0,35.774166,1279.791,169.44208,disease,weather,3
3.8535106,38.0,34.14649,1165.9827,163.17143,disease,weather,3
5.7237916,52.0,46.276207,2141.4873,160.33669,disease,weather,3
7.797789,45.0,37.20221,1384.0044,140.92336,disease,weather,3
9.958766,61.0,51.041233,2605.2075,143.86168,disease,weather,3
10.839969,47.0,36.16003,1307.5479,125.03475,disease,weather,3
12.936408,46.0,33.06359,1093.201,112.200905,disease,weather,3
19.017206,67.0,47.982796,2302.3486,111.565575,disease,weather,3
26.396818,59.0,32.60318,1062.9673,76.356895,disease,weather,3
50.30446,46.0,4.3044586,18.528364,8.939271,disease,weather,3
62.02526,48.0,14.025261,196.70795,25.49462,disease,weather,3
48.572018,63.0,14.427982,208.16667,25.863085,disease,weather,3
