y_pred,y_true,abs_error,squared_error,smape,dataset,scenario,horizon
15.970326,9.999999,5.9703274,35.64481,45.978073,disease,weather,1
13.488587,27.999998,14.511411,210.58104,69.95374,disease,weather,1
23.65641,21.0,2.6564102,7.056515,11.897106,disease,weather,1
19.468767,33.0,13.531233,183.09427,51.578243,disease,weather,1
26.7974,39.0,12.2026005,148.90346,37.09144,disease,weather,1
31.849735,38.0,6.1502647,37.825756,17.609987,disease,weather,1
34.094364,52.0,17.905636,320.6118,41.595375,disease,weather,1
41.16645,45.0,3.8335495,14.696102,8.898009,disease,weather,1
42.34072,61.0,18.659279,348.1687,36.112152,disease,weather,1
48.167427,47.0,1.1674271,1.362886,2.4534173,disease,weather,1
46.17539,46.0,0.17538834,0.030761069,0.3805535,disease,weather,1
46.20842,67.0,20.79158,432.2898,36.73151,disease,weather,1
53.334927,59.0,5.6650734,32.093056,10.0860405,disease,weather,1
54.78145,46.0,8.781448,77.11384,17.426716,disease,weather,1
49.71824,48.0,1.7182388,2.9523447,3.516721,disease,weather,1
50.25598,63.0,12.744019,162.41,22.504805,disease,weather,1
53.387672,88.0,34.612328,1198.0132,48.960888,disease,weather,1
65.931145,65.0,0.9311447,0.8670305,1.4223424,disease,weather,1
67.13478,60.0,7.134781,50.905098,11.223964,disease,weather,1
61.67978,62.0,0.32022095,0.102541454,0.5178226,disease,weather,1
60.314827,83.0,22.685173,514.61707,31.657818,disease,weather,1
68.038246,84.0,15.961754,254.77759,20.997025,disease,weather,1
74.459526,94.0,19.540474,381.8301,23.199013,disease,weather,1
82.16935,93.0,10.83065,117.302986,12.36592,disease,weather,1
83.194374,83.0,0.19437408,0.037781283,0.23391177,disease,weather,1
81.81893,77.0,4.8189316,23.222101,6.0684595,disease,weather,1
78.7622,45.0,33.7622,1139.8861,54.55979,disease,weather,1
61.51958,54.0,7.519581,56.544098,13.018712,disease,weather,1
58.55878,77.0,18.44122,340.07858,27.207708,disease,weather,1
67.25969,64.0,3.2596893,10.625574,4.966779,disease,weather,1
68.92199,30.0,38.92199,1514.9213,78.69228,disease,weather,1
52.70347,90.0,37.29653,1391.0312,52.271378,disease,weather,1
68.98971,75.0,6.010292,36.12361,8.348225,disease,weather,1
65.92817,44.0,21.92817,480.8446,39.89545,disease,weather,1
58.12036,58.0,0.12036133,0.014486849,0.20730445,disease,weather,1
61.514828,55.0,6.5148277,42.44298,11.18283,disease,weather,1
55.151173,60.0,4.8488274,23.511127,8.421673,disease,weather,1
56.884087,73.0,16.115913,259.72266,24.815838,disease,weather,1
69.41622,98.0,28.583778,817.0324,34.14696,disease,weather,1
79.11427,81.0,1.8857269,3.5559661,2.3554764,disease,weather,1
72.63878,87.0,14.361221,206.24467,17.992146,disease,weather,1
82.1167,88.0,5.883301,34.613228,6.9167824,disease,weather,1
80.67252,103.0,22.327477,498.5162,24.312267,disease,weather,1
85.800964,109.0,23.199036,538.19525,23.818193,disease,weather,1
92.48887,112.0,19.511131,380.68423,19.08283,disease,weather,1
102.29643,73.0,29.296432,858.28094,33.42502,disease,weather,1
87.12775,57.0,30.127747,907.6811,41.807003,disease,weather,1
72.044945,48.0,24.044945,578.15936,40.059902,disease,weather,1
62.56285,59.0,3.562851,12.693907,5.861743,disease,weather,1
59.931236,44.0,15.931236,253.80429,30.65726,disease,weather,1
56.275826,78.0,21.724174,471.93976,32.357536,disease,weather,1
68.01171,65.0,3.0117111,9.070404,4.5284896,disease,weather,1
67.231224,59.0,8.231224,67.75305,13.041502,disease,weather,1
62.153522,61.0,1.1535225,1.3306141,1.8733082,disease,weather,1
61.834644,68.0,6.1653557,38.011612,9.497243,disease,weather,1
61.399887,84.0,22.600113,510.7651,31.086838,disease,weather,1
70.571785,46.0,24.571785,603.77264,42.157345,disease,weather,1
62.83106,67.0,4.1689415,17.380074,6.4221025,disease,weather,1
67.135605,41.0,26.135605,683.0698,48.338573,disease,weather,1
52.3508,46.0,6.3507996,40.332657,12.914586,disease,weather,1
51.714172,70.0,18.285828,334.3715,30.047163,disease,weather,1
58.43671,74.0,15.56329,242.21599,23.502985,disease,weather,1
65.90242,90.0,24.09758,580.69336,30.91367,disease,weather,1
72.50827,100.0,27.49173,755.7952,31.87294,disease,weather,1
85.71903,114.0,28.280968,799.8131,28.320753,disease,weather,1
93.06331,142.0,48.93669,2394.7998,41.63703,disease,weather,1
106.64547,108.0,1.3545303,1.8347524,1.2621094,disease,weather,1
105.93574,126.0,20.064262,402.57462,17.30157,disease,weather,1
109.10683,103.0,6.106827,37.293335,5.758256,disease,weather,1
105.348236,105.0,0.34823608,0.12126837,0.33110437,disease,weather,1
40.65482,39.0,1.6548195,2.7384276,4.1549764,disease,weather,3
41.64125,33.0,8.641251,74.67121,23.154089,disease,weather,3
37.440777,46.0,8.559223,73.2603,20.515684,disease,weather,3
38.322758,61.0,22.677242,514.2573,45.663742,disease,weather,3
39.83659,40.0,0.16341019,0.026702888,0.40936163,disease,weather,3
41.622787,86.0,44.377213,1969.337,69.54434,disease,weather,3
48.101925,85.0,36.898075,1361.4679,55.443336,disease,weather,3
43.319633,89.0,45.680367,2086.6958,69.04549,disease,weather,3
57.058926,75.0,17.941074,321.88214,27.171316,disease,weather,3
65.27412,63.0,2.2741165,5.171606,3.5457141,disease,weather,3
68.11119,62.0,6.111191,37.346653,9.393797,disease,weather,3
66.20506,73.0,6.794937,46.17117,9.7624855,disease,weather,3
66.11746,71.0,4.882538,23.839176,7.1216865,disease,weather,3
63.85618,72.0,8.143822,66.32183,11.988887,disease,weather,3
66.45495,51.0,15.454948,238.85544,26.316387,disease,weather,3
67.555176,53.0,14.555176,211.85315,24.146912,disease,weather,3
66.17974,44.0,22.17974,491.94092,40.261017,disease,weather,3
60.03107,54.0,6.0310707,36.373814,10.577943,disease,weather,3
55.396862,56.0,0.60313797,0.3637754,1.0828635,disease,weather,3
52.94913,25.0,27.949131,781.15393,71.71121,disease,weather,3
56.122307,42.0,14.122307,199.43954,28.78511,disease,weather,3
58.523754,21.999998,36.523758,1333.9849,90.71549,disease,weather,3
47.06254,32.0,15.062538,226.88005,38.102844,disease,weather,3
45.713078,20.0,25.713078,661.16235,78.25864,disease,weather,3
38.631523,40.0,1.3684769,1.872729,3.4807336,disease,weather,3
38.47131,25.0,13.47131,181.47618,42.4485,disease,weather,3
33.700012,34.0,0.2999878,0.08999267,0.8862267,disease,weather,3
40.465584,43.0,2.5344162,6.4232655,6.0729613,disease,weather,3
34.715,34.0,0.71500015,0.5112252,2.08106,disease,weather,3
34.174538,16.999998,17.17454,294.9648,67.12143,disease,weather,3
38.11909,35.0,3.119091,9.728729,8.531536,disease,weather,3
37.05431,41.0,3.9456902,15.568471,10.110115,disease,weather,3
31.01022,42.0,10.98978,120.775276,30.10477,disease,weather,3
33.67314,42.0,8.3268585,69.33657,22.007435,disease,weather,3
39.15341,35.0,4.153412,17.25083,11.202214,disease,weather,3
37.680557,30.0,7.6805573,58.99096,22.696495,disease,weather,3
38.614773,26.999998,11.614775,134.90298,35.402927,disease,weather,3
37.002373,24.0,13.002373,169.06169,42.62907,disease,weather,3
34.70329,34.0,0.70328903,0.49461547,2.0473228,disease,weather,3
32.12896,40.0,7.8710403,61.953278,21.82491,disease,weather,3
31.601982,21.0,10.601982,112.40202,40.3102,disease,weather,3
34.637634,11.000003,23.63763,558.73755,103.58832,disease,weather,3
37.744255,24.0,13.744255,188.90454,44.51995,disease,weather,3
29.896152,21.999998,7.8961544,62.349255,30.4306,disease,weather,3
22.94465,21.999998,0.94465256,0.89236844,4.2036266,disease,weather,3
26.74768,29.0,2.2523193,5.0729423,8.080406,disease,weather,3
27.933594,32.0,4.0664062,16.53566,13.569707,disease,weather,3
26.6084,32.0,5.3915997,29.069347,18.398727,disease,weather,3
29.176823,31.0,1.8231773,3.3239756,6.0594006,disease,weather,3
31.231462,27.999998,3.2314644,10.442362,10.91131,disease,weather,3
29.911749,15.999999,13.91175,193.53679,60.602135,disease,weather,3
29.632648,26.0,3.6326485,13.196135,13.059412,disease,weather,3
