y_pred,y_true,abs_error,squared_error,smape,dataset,scenario,horizon
81.50593,84.0,2.494072,6.220395,3.0138764,disease,weather,1
101.50006,94.0,7.500061,56.250916,7.672694,disease,weather,1
101.94207,93.0,8.94207,79.96062,9.174079,disease,weather,1
92.89523,83.0,9.895233,97.91564,11.251281,disease,weather,1
83.97961,77.0,6.9796066,48.71491,8.671417,disease,weather,1
100.71886,45.0,55.718857,3104.591,76.474464,disease,weather,1
83.91362,54.0,29.91362,894.82465,43.380226,disease,weather,1
59.101894,77.0,17.898106,320.3422,26.301039,disease,weather,1
52.550175,64.0,11.449825,131.0985,19.64789,disease,weather,1
70.952995,30.0,40.952995,1677.1478,81.1328,disease,weather,1
59.315823,90.0,30.684177,941.51874,41.099697,disease,weather,1
55.30889,75.0,19.691109,387.73978,30.222202,disease,weather,1
78.039024,44.0,34.039024,1158.6552,55.783836,disease,weather,1
59.5224,58.0,1.5223999,2.3177016,2.590825,disease,weather,1
46.193794,55.0,8.806206,77.54926,17.404634,disease,weather,1
63.95054,60.0,3.9505386,15.606755,6.374379,disease,weather,1
64.50905,73.0,8.490952,72.09626,12.349662,disease,weather,1
87.2561,98.0,10.7438965,115.43131,11.598967,disease,weather,1
78.41074,81.0,2.5892563,6.704248,3.2485344,disease,weather,1
68.359215,87.0,18.640785,347.47888,23.997011,disease,weather,1
73.203865,88.0,14.796135,218.92561,18.357048,disease,weather,1
89.40246,103.0,13.597542,184.89314,14.134477,disease,weather,1
70.67908,109.0,38.320923,1468.4932,42.654854,disease,weather,1
68.500465,112.0,43.499535,1892.2095,48.198807,disease,weather,1
107.02749,73.0,34.02749,1157.87,37.802547,disease,weather,1
101.09685,57.0,44.096848,1944.532,55.7846,disease,weather,1
105.19987,48.0,57.199867,3271.8247,74.67352,disease,weather,1
84.86102,59.0,25.861023,668.7925,35.952785,disease,weather,1
62.540756,44.0,18.540756,343.75964,34.805004,disease,weather,1
58.22447,78.0,19.775532,391.07166,29.033745,disease,weather,1
86.85509,65.0,21.855087,477.64484,28.784136,disease,weather,1
94.67598,59.0,35.67598,1272.7755,46.43013,disease,weather,1
75.960815,61.0,14.960815,223.826,21.846855,disease,weather,1
85.85132,68.0,17.851318,318.66956,23.205935,disease,weather,1
51.847195,84.0,32.152805,1033.8029,47.336723,disease,weather,1
51.787785,46.0,5.7877846,33.49845,11.83744,disease,weather,1
53.304134,67.0,13.695866,187.57674,22.768736,disease,weather,1
42.61801,41.0,1.6180115,2.6179612,3.870007,disease,weather,1
47.846794,46.0,1.8467941,3.4106486,3.935764,disease,weather,1
65.8992,70.0,4.1007996,16.816557,6.0350604,disease,weather,1
68.71152,74.0,5.2884827,27.968048,7.411431,disease,weather,1
59.191837,90.0,30.808163,949.1429,41.300064,disease,weather,1
66.89637,100.0,33.10363,1095.8503,39.669685,disease,weather,1
90.384094,114.0,23.615906,557.711,23.109337,disease,weather,1
85.44488,142.0,56.555122,3198.482,49.73084,disease,weather,1
83.42917,108.0,24.570831,603.72577,25.670937,disease,weather,1
95.23141,126.0,30.768593,946.7063,27.815754,disease,weather,1
85.49751,103.0,17.502487,306.33707,18.570522,disease,weather,1
82.39171,105.0,22.608292,511.13486,24.129448,disease,weather,1
41.172394,39.0,2.1723938,4.719295,5.4193063,disease,weather,3
23.272377,33.0,9.727623,94.62665,34.57335,disease,weather,3
30.230412,46.0,15.769588,248.67992,41.373486,disease,weather,3
41.774323,61.0,19.225677,369.62668,37.413387,disease,weather,3
26.464724,40.0,13.535276,183.2037,40.729202,disease,weather,3
29.547737,86.0,56.452263,3186.858,97.71245,disease,weather,3
32.656086,85.0,52.343914,2739.8853,88.97783,disease,weather,3
30.864012,89.0,58.135986,3379.793,97.00324,disease,weather,3
28.992268,75.0,46.007732,2116.7114,88.48299,disease,weather,3
30.539806,63.0,32.460194,1053.6642,69.404015,disease,weather,3
60.960213,62.0,1.0397873,1.0811576,1.6912582,disease,weather,3
23.581888,73.0,49.418114,2442.15,102.33413,disease,weather,3
20.274254,71.0,50.725746,2573.1013,111.15017,disease,weather,3
20.766005,72.0,51.233994,2624.922,110.45855,disease,weather,3
68.74291,51.0,17.742912,314.81094,29.63501,disease,weather,3
29.671253,53.0,23.328747,544.2304,56.437386,disease,weather,3
21.487143,44.0,22.512857,506.82874,68.75504,disease,weather,3
27.311968,54.0,26.688032,712.25104,65.643555,disease,weather,3
31.631023,56.0,24.368977,593.84705,55.61723,disease,weather,3
32.068405,25.0,7.068405,49.962353,24.771694,disease,weather,3
33.436832,42.0,8.563168,73.327835,22.702883,disease,weather,3
21.107887,21.999998,0.8921108,0.7958617,4.138968,disease,weather,3
35.725418,32.0,3.725418,13.87874,11.001536,disease,weather,3
27.26126,20.0,7.261259,52.725883,30.728165,disease,weather,3
28.456831,40.0,11.543169,133.24475,33.723934,disease,weather,3
36.967903,25.0,11.967903,143.23071,38.626133,disease,weather,3
24.300894,34.0,9.699106,94.07266,33.27258,disease,weather,3
29.660315,43.0,13.339685,177.9472,36.71794,disease,weather,3
16.758028,34.0,17.241972,297.28558,67.93792,disease,weather,3
23.456718,16.999998,6.4567204,41.68924,31.919151,disease,weather,3
23.380943,35.0,11.619057,135.00247,39.80428,disease,weather,3
25.993118,41.0,15.006882,225.2065,44.80126,disease,weather,3
18.013134,42.0,23.986866,575.36975,79.93872,disease,weather,3
19.720844,42.0,22.279156,496.36078,72.1933,disease,weather,3
22.994446,35.0,12.005554,144.13333,41.402428,disease,weather,3
21.3402,30.0,8.6598,74.99213,33.734966,disease,weather,3
22.718891,26.999998,4.281107,18.327877,17.22125,disease,weather,3
