y_pred,y_true,abs_error,squared_error,smape,dataset,scenario,horizon
14.935637,53.0,38.06436,1448.8956,112.060074,disease,weather,1
11.740363,23.0,11.259637,126.77942,64.82164,disease,weather,1
23.090601,25.0,1.909399,3.6458046,7.9408417,disease,weather,1
23.516129,35.0,11.483871,131.8793,39.25028,disease,weather,1
25.19818,21.999998,3.1981812,10.228363,13.552138,disease,weather,1
12.166865,21.0,8.833135,78.02427,53.264816,disease,weather,1
24.813194,37.0,12.186806,148.51823,39.431084,disease,weather,1
23.558023,23.0,0.55802345,0.31139016,2.3971097,disease,weather,1
24.413368,30.0,5.586632,31.210455,20.534042,disease,weather,1
16.677103,18.0,1.322897,1.7500564,7.6298013,disease,weather,1
21.23956,43.0,21.76044,473.51678,67.74779,disease,weather,1
16.41865,25.0,8.58135,73.63957,41.437134,disease,weather,1
17.210197,15.000001,2.2101965,4.8849688,13.723582,disease,weather,1
19.074224,16.999998,2.0742264,4.302415,11.499771,disease,weather,1
23.22002,4.9999986,18.220022,331.9692,129.12834,disease,weather,1
13.849437,8.999999,4.8494377,23.517046,42.44689,disease,weather,1
19.080952,18.0,1.0809517,1.1684566,5.830226,disease,weather,1
33.406284,9.999999,23.406284,547.8541,107.84744,disease,weather,1
35.700195,9.999999,25.700195,660.50006,112.47302,disease,weather,1
23.01008,27.999998,4.9899178,24.899279,19.56444,disease,weather,1
18.721506,21.0,2.278494,5.1915345,11.472344,disease,weather,1
22.917608,33.0,10.082392,101.654625,36.061596,disease,weather,1
39.092167,39.0,0.0921669,0.008494738,0.23604648,disease,weather,1
39.631607,38.0,1.631607,2.6621416,4.2034607,disease,weather,1
39.31376,52.0,12.686241,160.94072,27.786047,disease,weather,1
35.570084,45.0,9.429916,88.923325,23.407986,disease,weather,1
38.1138,61.0,22.8862,523.77814,46.18166,disease,weather,1
37.820778,47.0,9.179222,84.25812,21.643806,disease,weather,1
37.88769,46.0,8.1123085,65.80955,19.34088,disease,weather,1
34.883488,67.0,32.116512,1031.4703,63.045574,disease,weather,1
21.22803,59.0,37.771973,1426.7219,94.16154,disease,weather,1
30.038038,46.0,15.961962,254.78423,41.984146,disease,weather,1
23.119884,48.0,24.880116,619.02014,69.96669,disease,weather,1
48.177242,63.0,14.822758,219.71414,26.665092,disease,weather,1
31.434988,88.0,56.56501,3199.6003,94.721,disease,weather,1
37.669598,65.0,27.330402,746.95087,53.239525,disease,weather,1
57.78068,60.0,2.2193184,4.925374,3.7685606,disease,weather,1
71.22992,62.0,9.229919,85.191414,13.855626,disease,weather,1
64.57506,83.0,18.424942,339.4785,24.970266,disease,weather,1
71.145836,84.0,12.854164,165.22954,16.570427,disease,weather,1
55.481945,94.0,38.518055,1483.6405,51.535393,disease,weather,1
59.87423,93.0,33.12577,1097.3167,43.337284,disease,weather,1
57.427,83.0,25.573002,653.97845,36.421772,disease,weather,1
71.16673,77.0,5.833267,34.027008,7.8739233,disease,weather,1
65.06589,45.0,20.065887,402.63983,36.461594,disease,weather,1
74.566956,54.0,20.566956,422.99966,31.994156,disease,weather,1
67.86558,77.0,9.134422,83.43767,12.610894,disease,weather,1
75.954765,64.0,11.954765,142.91641,17.083755,disease,weather,1
66.39623,30.0,36.396233,1324.6858,75.51381,disease,weather,1
67.460556,90.0,22.539444,508.02652,28.628687,disease,weather,1
75.570816,75.0,0.57081604,0.32583097,0.75820273,disease,weather,1
72.42414,44.0,28.42414,807.93176,48.8286,disease,weather,1
64.90558,58.0,6.9055786,47.687016,11.237209,disease,weather,1
63.434055,55.0,8.434055,71.133286,14.2426195,disease,weather,1
40.501774,60.0,19.498226,380.18082,38.801758,disease,weather,1
53.83474,73.0,19.16526,367.3072,30.220837,disease,weather,1
41.605194,98.0,56.394806,3180.374,80.79184,disease,weather,1
60.109173,81.0,20.890827,436.42667,29.609453,disease,weather,1
38.58502,87.0,48.41498,2344.0105,77.10311,disease,weather,1
53.17671,88.0,34.82329,1212.6616,49.332912,disease,weather,1
58.16815,103.0,44.83185,2009.8947,55.633633,disease,weather,1
62.286457,109.0,46.713543,2182.155,54.544353,disease,weather,1
51.12326,112.0,60.87674,3705.9773,74.63895,disease,weather,1
65.73232,73.0,7.2676773,52.819134,10.477265,disease,weather,1
63.176067,57.0,6.1760674,38.143806,10.278364,disease,weather,1
53.047104,48.0,5.047104,25.473257,9.989606,disease,weather,1
44.79616,59.0,14.203838,201.74902,27.36872,disease,weather,1
52.773804,44.0,8.773804,76.97963,18.1326,disease,weather,1
61.798576,78.0,16.201424,262.4861,23.178238,disease,weather,1
51.195652,65.0,13.804348,190.56003,23.760525,disease,weather,1
31.95009,59.0,27.04991,731.69763,59.482975,disease,weather,1
42.56692,61.0,18.433079,339.77838,35.59646,disease,weather,1
39.05243,68.0,28.94757,837.96185,54.081112,disease,weather,1
44.77967,84.0,39.22033,1538.2343,60.91075,disease,weather,1
37.16978,46.0,8.830219,77.97277,21.234201,disease,weather,1
37.212204,67.0,29.787796,887.3128,57.16758,disease,weather,1
32.686127,41.0,8.313873,69.12049,22.565641,disease,weather,1
52.74025,46.0,6.7402496,45.430965,13.652487,disease,weather,1
39.00909,70.0,30.99091,960.43646,56.85931,disease,weather,1
42.16133,74.0,31.838669,1013.7008,54.818016,disease,weather,1
40.444008,90.0,49.555992,2455.7964,75.980484,disease,weather,1
49.34257,100.0,50.65743,2566.175,67.84057,disease,weather,1
54.983784,114.0,59.016216,3482.9138,69.84838,disease,weather,1
60.456406,142.0,81.543594,6649.358,80.55422,disease,weather,1
55.300938,108.0,52.699062,2777.1912,64.54227,disease,weather,1
75.227684,126.0,50.772316,2577.8281,50.462555,disease,weather,1
73.20636,103.0,29.79364,887.661,33.816757,disease,weather,1
78.03485,105.0,26.965149,727.11926,29.464499,disease,weather,1
44.917614,39.0,5.917614,35.018154,14.103389,disease,weather,3
32.68459,33.0,0.3154106,0.099483855,0.96037936,disease,weather,3
28.213531,46.0,17.786469,316.35846,47.93322,disease,weather,3
47.583294,61.0,13.416706,180.008,24.712284,disease,weather,3
51.7225,40.0,11.7225,137.417,25.560793,disease,weather,3
43.962887,86.0,42.037113,1767.1189,64.69095,disease,weather,3
44.41086,85.0,40.58914,1647.4784,62.729115,disease,weather,3
20.370762,89.0,68.62924,4709.9727,125.498344,disease,weather,3
16.998184,75.0,58.001816,3364.2107,126.09338,disease,weather,3
18.244038,63.0,44.755962,2003.0962,110.17661,disease,weather,3
10.35538,62.0,51.64462,2667.1667,142.75267,disease,weather,3
23.844646,73.0,49.155354,2416.2488,101.513824,disease,weather,3
20.085024,71.0,50.914978,2592.335,111.79659,disease,weather,3
22.038591,72.0,49.96141,2496.1426,106.25725,disease,weather,3
30.55822,51.0,20.44178,417.86636,50.128067,disease,weather,3
55.184147,53.0,2.184147,4.770498,4.037832,disease,weather,3
38.341198,44.0,5.658802,32.02204,13.744764,disease,weather,3
29.563484,54.0,24.436516,597.1433,58.48611,disease,weather,3
47.539978,56.0,8.460022,71.57197,16.341557,disease,weather,3
40.648094,25.0,15.648094,244.86285,47.672653,disease,weather,3
26.7513,42.0,15.248699,232.52283,44.359016,disease,weather,3
31.871702,21.999998,9.871704,97.45054,36.64894,disease,weather,3
47.66994,32.0,15.669941,245.54704,39.33715,disease,weather,3
26.841303,20.0,6.841303,46.803425,29.210558,disease,weather,3
23.40225,40.0,16.59775,275.4853,52.35697,disease,weather,3
32.596565,25.0,7.5965652,57.7078,26.378536,disease,weather,3
42.22592,34.0,8.225922,67.66579,21.583002,disease,weather,3
33.643753,43.0,9.356247,87.53936,24.414898,disease,weather,3
26.371809,34.0,7.628191,58.189297,25.270704,disease,weather,3
24.719776,16.999998,7.719778,59.594975,37.007767,disease,weather,3
28.815731,35.0,6.184269,38.245182,19.381643,disease,weather,3
26.423267,41.0,14.576733,212.48114,43.239475,disease,weather,3
43.839664,42.0,1.8396645,3.3843653,4.2862806,disease,weather,3
