y_pred,y_true,abs_error,squared_error,smape,dataset,scenario,horizon
31.734201,-1.2389615e-06,31.734203,1007.05963,200.0,disease,weather,3
22.424406,33.0,10.575594,111.843185,38.162224,disease,weather,3
19.612732,38.0,18.387268,338.0916,63.830574,disease,weather,3
21.791168,31.0,9.208832,84.80258,34.88777,disease,weather,3
29.867983,34.0,4.132017,17.073566,12.939244,disease,weather,3
28.510805,20.0,8.510805,72.43381,35.088287,disease,weather,3
25.301836,21.0,4.301836,18.505793,18.581709,disease,weather,3
32.458984,37.0,4.5410156,20.620823,13.075388,disease,weather,3
27.337498,21.999998,5.3374996,28.488903,21.636686,disease,weather,3
28.95093,46.0,17.04907,290.6708,45.493954,disease,weather,3
24.60147,26.0,1.398529,1.9558835,5.527622,disease,weather,3
23.847504,31.0,7.1524963,51.158203,26.081392,disease,weather,3
27.345299,32.0,4.654701,21.666245,15.686841,disease,weather,3
34.166985,23.0,11.166985,124.701546,39.06795,disease,weather,3
31.486174,23.0,8.486174,72.015144,31.149822,disease,weather,3
29.780107,32.0,2.2198925,4.9279227,7.1864314,disease,weather,3
27.85136,30.0,2.1486397,4.6166525,7.4281387,disease,weather,3
28.140633,26.999998,1.1406345,1.3010472,4.137183,disease,weather,3
29.90018,26.999998,2.9001827,8.411059,10.193932,disease,weather,3
32.738743,36.0,3.2612572,10.635798,9.488848,disease,weather,3
30.411383,33.0,2.5886173,6.7009397,8.164519,disease,weather,3
34.5303,39.0,4.4697,19.978216,12.157436,disease,weather,3
37.480465,37.0,0.48046494,0.23084655,1.290177,disease,weather,3
35.44311,44.0,8.556889,73.220345,21.542177,disease,weather,3
36.089596,27.999998,8.089598,65.44159,25.244654,disease,weather,3
40.17636,32.0,8.176361,66.85288,22.656618,disease,weather,3
41.648594,34.0,7.648594,58.500988,20.221378,disease,weather,3
38.10045,26.999998,11.1004505,123.22,34.10253,disease,weather,3
37.454556,25.0,12.4545555,155.11595,39.88358,disease,weather,3
40.14483,59.0,18.855171,355.5175,38.035614,disease,weather,3
36.953056,56.0,19.046944,362.78607,40.981857,disease,weather,3
36.88624,39.0,2.113762,4.4679894,5.5708704,disease,weather,3
40.065754,40.0,0.06575394,0.0043235803,0.16424985,disease,weather,3
46.75761,42.0,4.7576103,22.634855,10.720455,disease,weather,3
41.51203,49.0,7.4879684,56.06967,16.545795,disease,weather,3
38.03273,41.0,2.96727,8.80469,7.508965,disease,weather,3
39.328236,31.0,8.328236,69.35951,23.683905,disease,weather,3
28.686668,36.0,7.3133316,53.484818,22.611557,disease,weather,3
28.723682,48.0,19.276318,371.57642,50.248676,disease,weather,3
30.046753,48.0,17.953247,322.3191,46.00639,disease,weather,3
33.20413,65.0,31.795872,1010.9775,64.754654,disease,weather,3
46.409443,68.0,21.590557,466.15216,37.742615,disease,weather,3
45.689915,8.999999,36.689915,1346.1498,134.17433,disease,weather,3
49.755238,7.9999986,41.755238,1743.4999,144.59378,disease,weather,3
40.796215,11.999999,28.796215,829.222,109.08439,disease,weather,3
19.945799,15.999999,3.9457998,15.569336,21.954165,disease,weather,3
28.04425,30.0,1.9557495,3.8249562,6.738822,disease,weather,3
30.935623,18.0,12.935623,167.33035,52.86792,disease,weather,3
30.246923,8.999999,21.246925,451.43182,108.27308,disease,weather,3
30.005072,27.999998,2.0050735,4.02032,6.913442,disease,weather,3
26.87768,30.0,3.1223202,9.748883,10.979071,disease,weather,3
22.128574,38.0,15.871426,251.90215,52.791626,disease,weather,3
27.699945,34.0,6.3000546,39.69069,20.42159,disease,weather,3
26.816927,32.0,5.183073,26.864246,17.624428,disease,weather,3
32.039997,36.0,3.960003,15.6816225,11.640222,disease,weather,3
24.849949,46.0,21.150051,447.32468,59.703793,disease,weather,3
28.017979,46.0,17.982021,323.3531,48.588257,disease,weather,3
29.036583,19.0,10.036583,100.732994,41.78725,disease,weather,3
32.051025,53.0,20.948975,438.85953,49.262135,disease,weather,3
32.28746,23.0,9.28746,86.25692,33.596985,disease,weather,3
26.118778,25.0,1.1187782,1.2516648,4.3771715,disease,weather,3
30.195086,35.0,4.8049145,23.087204,14.740112,disease,weather,3
30.345373,21.999998,8.345375,69.64529,31.885818,disease,weather,3
20.934519,21.0,0.065481186,0.004287786,0.3123021,disease,weather,3
18.397997,37.0,18.602003,346.03452,67.15768,disease,weather,3
23.785112,23.0,0.7851124,0.61640143,3.3562489,disease,weather,3
25.83768,30.0,4.162319,17.324902,14.908639,disease,weather,3
30.692184,18.0,12.692184,161.09155,52.132328,disease,weather,3
27.945875,43.0,15.054125,226.62668,42.438335,disease,weather,3
30.076624,25.0,5.076624,25.77211,18.434769,disease,weather,3
31.84572,15.000001,16.845718,283.77823,71.91998,disease,weather,3
38.219128,16.999998,21.21913,450.25146,76.85428,disease,weather,3
37.7312,4.9999986,32.7312,1071.3315,153.1958,disease,weather,3
26.907156,8.999999,17.907158,320.6663,99.74145,disease,weather,3
24.207186,18.0,6.2071857,38.529156,29.412933,disease,weather,3
18.60861,9.999999,8.608611,74.108185,60.181965,disease,weather,3
18.815905,9.999999,8.815906,77.72019,61.18778,disease,weather,3
13.583425,27.999998,14.416574,207.83759,69.33807,disease,weather,3
14.790931,21.0,6.2090693,38.55254,34.696327,disease,weather,3
16.027582,33.0,16.972418,288.06296,69.236206,disease,weather,3
26.933556,39.0,12.066444,145.59908,36.601833,disease,weather,3
31.907894,38.0,6.092106,37.113754,17.42895,disease,weather,3
30.823502,52.0,21.176498,448.4441,51.136444,disease,weather,3
32.08062,45.0,12.91938,166.91039,33.521732,disease,weather,3
27.6394,61.0,33.3606,1112.9296,75.27261,disease,weather,3
42.50643,47.0,4.4935684,20.192158,10.0407715,disease,weather,3
39.244236,46.0,6.755764,45.640347,15.850372,disease,weather,3
58.159527,67.0,8.840473,78.15397,14.126728,disease,weather,3
40.32537,59.0,18.67463,348.7418,37.60294,disease,weather,3
48.820236,46.0,2.8202362,7.9537325,5.9485955,disease,weather,3
46.924915,48.0,1.0750847,1.1558071,2.2651267,disease,weather,3
57.47871,63.0,5.52129,30.484642,9.1655855,disease,weather,3
